timestamp,sensor_id,value,reason
2025-08-22 13:25:00+00:00,TEMP-01,74.63,"Value 74.63 is outside range [64.40, 65.77]"
2025-08-22 13:26:00+00:00,TEMP-01,74.94,"Value 74.94 is outside range [64.40, 65.77]"
2025-08-22 13:27:00+00:00,TEMP-01,74.93,"Value 74.93 is outside range [64.40, 65.77]"
2025-08-22 13:28:00+00:00,TEMP-01,74.75,"Value 74.75 is outside range [64.40, 65.77]"
2025-08-22 13:29:00+00:00,TEMP-01,74.65,"Value 74.65 is outside range [64.40, 65.77]"
2025-08-22 13:30:00+00:00,TEMP-01,74.69,"Value 74.69 is outside range [64.40, 65.77]"
2025-08-22 13:31:00+00:00,TEMP-01,74.65,"Value 74.65 is outside range [64.40, 65.77]"
2025-08-22 13:32:00+00:00,TEMP-01,74.51,"Value 74.51 is outside range [64.40, 65.77]"
2025-08-22 13:33:00+00:00,TEMP-01,74.58,"Value 74.58 is outside range [64.40, 65.77]"
2025-08-22 13:34:00+00:00,TEMP-01,74.43,"Value 74.43 is outside range [64.40, 65.77]"
2025-08-22 13:35:00+00:00,TEMP-01,74.89,"Value 74.89 is outside range [64.40, 65.77]"
2025-08-22 13:36:00+00:00,TEMP-01,74.64,"Value 74.64 is outside range [64.40, 65.77]"
2025-08-22 13:37:00+00:00,TEMP-01,74.76,"Value 74.76 is outside range [64.40, 65.77]"
2025-08-22 13:38:00+00:00,TEMP-01,74.51,"Value 74.51 is outside range [64.40, 65.77]"
2025-08-22 13:39:00+00:00,TEMP-01,74.69,"Value 74.69 is outside range [64.40, 65.77]"
2025-08-22 13:40:00+00:00,TEMP-01,74.6,"Value 74.60 is outside range [64.40, 65.77]"
2025-08-22 13:41:00+00:00,TEMP-01,74.79,"Value 74.79 is outside range [64.40, 65.77]"
2025-08-22 13:42:00+00:00,TEMP-01,74.7,"Value 74.70 is outside range [64.40, 65.77]"
2025-08-22 13:43:00+00:00,TEMP-01,74.17,"Value 74.17 is outside range [64.40, 65.77]"
2025-08-22 13:44:00+00:00,TEMP-01,74.39,"Value 74.39 is outside range [64.40, 65.77]"
2025-08-22 13:45:00+00:00,TEMP-01,74.24,"Value 74.24 is outside range [64.40, 65.77]"
2025-08-22 13:46:00+00:00,TEMP-01,74.57,"Value 74.57 is outside range [64.40, 65.77]"
2025-08-22 13:47:00+00:00,TEMP-01,74.53,"Value 74.53 is outside range [64.40, 65.77]"
2025-08-22 13:48:00+00:00,TEMP-01,74.31,"Value 74.31 is outside range [64.40, 65.77]"
2025-08-22 13:49:00+00:00,TEMP-01,74.56,"Value 74.56 is outside range [64.40, 65.77]"
2025-08-22 13:50:00+00:00,TEMP-01,74.48,"Value 74.48 is outside range [64.40, 65.77]"
2025-08-22 13:51:00+00:00,TEMP-01,74.24,"Value 74.24 is outside range [64.40, 65.77]"
2025-08-22 13:52:00+00:00,TEMP-01,74.33,"Value 74.33 is outside range [64.40, 65.77]"
2025-08-22 13:53:00+00:00,TEMP-01,74.3,"Value 74.30 is outside range [64.40, 65.77]"
2025-08-22 13:54:00+00:00,TEMP-01,74.32,"Value 74.32 is outside range [64.40, 65.77]"
2025-08-22 13:55:00+00:00,TEMP-01,74.18,"Value 74.18 is outside range [64.40, 65.77]"
2025-08-22 13:56:00+00:00,TEMP-01,74.37,"Value 74.37 is outside range [64.40, 65.77]"
2025-08-22 13:57:00+00:00,TEMP-01,74.47,"Value 74.47 is outside range [64.40, 65.77]"
2025-08-22 13:58:00+00:00,TEMP-01,74.07,"Value 74.07 is outside range [64.40, 65.77]"
2025-08-22 13:59:00+00:00,TEMP-01,74.36,"Value 74.36 is outside range [64.40, 65.77]"
2025-08-22 14:00:00+00:00,TEMP-01,74.13,"Value 74.13 is outside range [64.40, 65.77]"
2025-08-22 14:01:00+00:00,TEMP-01,74.11,"Value 74.11 is outside range [64.40, 65.77]"
2025-08-22 14:02:00+00:00,TEMP-01,74.35,"Value 74.35 is outside range [64.40, 65.77]"
2025-08-22 14:03:00+00:00,TEMP-01,74.36,"Value 74.36 is outside range [64.40, 65.77]"
2025-08-22 14:04:00+00:00,TEMP-01,74.12,"Value 74.12 is outside range [64.40, 65.77]"
2025-08-22 14:05:00+00:00,TEMP-01,74.27,"Value 74.27 is outside range [64.40, 65.77]"
2025-08-22 14:06:00+00:00,TEMP-01,74.21,"Value 74.21 is outside range [64.40, 65.77]"
2025-08-22 14:07:00+00:00,TEMP-01,74.68,"Value 74.68 is outside range [64.40, 65.77]"
2025-08-22 14:08:00+00:00,TEMP-01,74.21,"Value 74.21 is outside range [64.40, 65.77]"
2025-08-22 14:09:00+00:00,TEMP-01,74.21,"Value 74.21 is outside range [64.40, 65.77]"
2025-08-22 14:10:00+00:00,TEMP-01,74.38,"Value 74.38 is outside range [64.40, 65.77]"
2025-08-22 14:11:00+00:00,TEMP-01,74.29,"Value 74.29 is outside range [64.40, 65.77]"
2025-08-22 14:12:00+00:00,TEMP-01,73.88,"Value 73.88 is outside range [64.40, 65.77]"
2025-08-22 14:13:00+00:00,TEMP-01,74.39,"Value 74.39 is outside range [64.40, 65.77]"
2025-08-22 14:14:00+00:00,TEMP-01,74.11,"Value 74.11 is outside range [64.40, 65.77]"
2025-08-22 14:15:00+00:00,TEMP-01,74.16,"Value 74.16 is outside range [64.40, 65.77]"
2025-08-22 14:16:00+00:00,TEMP-01,74.23,"Value 74.23 is outside range [64.40, 65.77]"
2025-08-22 14:17:00+00:00,TEMP-01,74.51,"Value 74.51 is outside range [64.40, 65.77]"
2025-08-22 14:18:00+00:00,TEMP-01,73.89,"Value 73.89 is outside range [64.40, 65.77]"
2025-08-22 14:19:00+00:00,TEMP-01,73.85,"Value 73.85 is outside range [64.40, 65.77]"
2025-08-22 14:20:00+00:00,TEMP-01,74.13,"Value 74.13 is outside range [64.40, 65.77]"
2025-08-22 14:21:00+00:00,TEMP-01,74.11,"Value 74.11 is outside range [64.40, 65.77]"
2025-08-22 14:22:00+00:00,TEMP-01,74.09,"Value 74.09 is outside range [64.40, 65.77]"
2025-08-22 14:23:00+00:00,TEMP-01,74.18,"Value 74.18 is outside range [64.40, 65.77]"
2025-08-22 14:24:00+00:00,TEMP-01,74.12,"Value 74.12 is outside range [64.40, 65.77]"
2025-08-22 14:25:00+00:00,TEMP-01,73.77,"Value 73.77 is outside range [64.40, 65.77]"
2025-08-22 14:26:00+00:00,TEMP-01,74.11,"Value 74.11 is outside range [64.40, 65.77]"
2025-08-22 14:27:00+00:00,TEMP-01,74.17,"Value 74.17 is outside range [64.40, 65.77]"
2025-08-22 14:28:00+00:00,TEMP-01,73.72,"Value 73.72 is outside range [64.40, 65.77]"
2025-08-22 14:29:00+00:00,TEMP-01,73.85,"Value 73.85 is outside range [64.40, 65.77]"
2025-08-22 14:30:00+00:00,TEMP-01,74.23,"Value 74.23 is outside range [64.40, 65.77]"
2025-08-22 14:31:00+00:00,TEMP-01,73.9,"Value 73.90 is outside range [64.40, 65.77]"
2025-08-22 14:32:00+00:00,TEMP-01,73.91,"Value 73.91 is outside range [64.40, 65.77]"
2025-08-22 14:33:00+00:00,TEMP-01,74.31,"Value 74.31 is outside range [64.40, 65.77]"
2025-08-22 14:34:00+00:00,TEMP-01,74.03,"Value 74.03 is outside range [64.40, 65.77]"
2025-08-22 14:35:00+00:00,TEMP-01,74.04,"Value 74.04 is outside range [64.40, 65.77]"
2025-08-22 14:36:00+00:00,TEMP-01,73.79,"Value 73.79 is outside range [64.40, 65.77]"
2025-08-22 14:37:00+00:00,TEMP-01,73.88,"Value 73.88 is outside range [64.40, 65.77]"
2025-08-22 14:38:00+00:00,TEMP-01,74.25,"Value 74.25 is outside range [64.40, 65.77]"
2025-08-22 14:39:00+00:00,TEMP-01,73.57,"Value 73.57 is outside range [64.40, 65.77]"
2025-08-22 14:40:00+00:00,TEMP-01,74.1,"Value 74.10 is outside range [64.40, 65.77]"
2025-08-22 14:41:00+00:00,TEMP-01,73.64,"Value 73.64 is outside range [64.40, 65.77]"
2025-08-22 14:42:00+00:00,TEMP-01,73.45,"Value 73.45 is outside range [64.40, 65.77]"
2025-08-22 14:43:00+00:00,TEMP-01,73.85,"Value 73.85 is outside range [64.40, 65.77]"
2025-08-22 14:44:00+00:00,TEMP-01,73.66,"Value 73.66 is outside range [64.40, 65.77]"
2025-08-22 14:45:00+00:00,TEMP-01,73.6,"Value 73.60 is outside range [64.40, 65.77]"
2025-08-22 14:46:00+00:00,TEMP-01,73.72,"Value 73.72 is outside range [64.40, 65.77]"
2025-08-22 14:47:00+00:00,TEMP-01,73.51,"Value 73.51 is outside range [64.40, 65.77]"
2025-08-22 14:48:00+00:00,TEMP-01,73.55,"Value 73.55 is outside range [64.40, 65.77]"
2025-08-22 14:49:00+00:00,TEMP-01,73.55,"Value 73.55 is outside range [64.40, 65.77]"
2025-08-22 14:50:00+00:00,TEMP-01,73.72,"Value 73.72 is outside range [64.40, 65.77]"
2025-08-22 14:51:00+00:00,TEMP-01,73.68,"Value 73.68 is outside range [64.40, 65.77]"
2025-08-22 14:52:00+00:00,TEMP-01,73.5,"Value 73.50 is outside range [64.40, 65.77]"
2025-08-22 14:53:00+00:00,TEMP-01,73.85,"Value 73.85 is outside range [64.40, 65.77]"
2025-08-22 14:54:00+00:00,TEMP-01,73.46,"Value 73.46 is outside range [64.40, 65.77]"
2025-08-22 14:55:00+00:00,TEMP-01,73.6,"Value 73.60 is outside range [64.40, 65.77]"
2025-08-22 14:56:00+00:00,TEMP-01,73.79,"Value 73.79 is outside range [64.40, 65.77]"
2025-08-22 14:57:00+00:00,TEMP-01,73.61,"Value 73.61 is outside range [64.40, 65.77]"
2025-08-22 14:58:00+00:00,TEMP-01,73.78,"Value 73.78 is outside range [64.40, 65.77]"
2025-08-22 14:59:00+00:00,TEMP-01,73.88,"Value 73.88 is outside range [64.40, 65.77]"
2025-08-22 15:00:00+00:00,TEMP-01,73.39,"Value 73.39 is outside range [64.40, 65.77]"
2025-08-22 15:01:00+00:00,TEMP-01,73.38,"Value 73.38 is outside range [64.40, 65.77]"
2025-08-22 15:02:00+00:00,TEMP-01,73.28,"Value 73.28 is outside range [64.40, 65.77]"
2025-08-22 15:03:00+00:00,TEMP-01,73.37,"Value 73.37 is outside range [64.40, 65.77]"
2025-08-22 15:04:00+00:00,TEMP-01,73.47,"Value 73.47 is outside range [64.40, 65.77]"
2025-08-22 15:05:00+00:00,TEMP-01,73.25,"Value 73.25 is outside range [64.40, 65.77]"
2025-08-22 15:06:00+00:00,TEMP-01,73.35,"Value 73.35 is outside range [64.40, 65.77]"
2025-08-22 15:07:00+00:00,TEMP-01,73.31,"Value 73.31 is outside range [64.40, 65.77]"
2025-08-22 15:08:00+00:00,TEMP-01,73.29,"Value 73.29 is outside range [64.40, 65.77]"
2025-08-22 15:09:00+00:00,TEMP-01,73.38,"Value 73.38 is outside range [64.40, 65.77]"
2025-08-22 15:10:00+00:00,TEMP-01,73.53,"Value 73.53 is outside range [64.40, 65.77]"
2025-08-22 15:11:00+00:00,TEMP-01,73.4,"Value 73.40 is outside range [64.40, 65.77]"
2025-08-22 15:12:00+00:00,TEMP-01,73.22,"Value 73.22 is outside range [64.40, 65.77]"
2025-08-22 15:13:00+00:00,TEMP-01,73.44,"Value 73.44 is outside range [64.40, 65.77]"
2025-08-22 15:14:00+00:00,TEMP-01,73.3,"Value 73.30 is outside range [64.40, 65.77]"
2025-08-22 15:15:00+00:00,TEMP-01,73.35,"Value 73.35 is outside range [64.40, 65.77]"
2025-08-22 15:16:00+00:00,TEMP-01,73.25,"Value 73.25 is outside range [64.40, 65.77]"
2025-08-22 15:17:00+00:00,TEMP-01,72.76,"Value 72.76 is outside range [64.40, 65.77]"
2025-08-22 15:18:00+00:00,TEMP-01,73.28,"Value 73.28 is outside range [64.40, 65.77]"
2025-08-22 15:19:00+00:00,TEMP-01,72.89,"Value 72.89 is outside range [64.40, 65.77]"
2025-08-22 15:20:00+00:00,TEMP-01,73.3,"Value 73.30 is outside range [64.40, 65.77]"
2025-08-22 15:21:00+00:00,TEMP-01,73.14,"Value 73.14 is outside range [64.40, 65.77]"
2025-08-22 15:22:00+00:00,TEMP-01,73.05,"Value 73.05 is outside range [64.40, 65.77]"
2025-08-22 15:23:00+00:00,TEMP-01,73.22,"Value 73.22 is outside range [64.40, 65.77]"
2025-08-22 15:24:00+00:00,TEMP-01,73.0,"Value 73.00 is outside range [64.40, 65.77]"
2025-08-22 15:25:00+00:00,TEMP-01,73.09,"Value 73.09 is outside range [64.40, 65.77]"
2025-08-22 15:26:00+00:00,TEMP-01,73.23,"Value 73.23 is outside range [64.40, 65.77]"
2025-08-22 15:27:00+00:00,TEMP-01,72.84,"Value 72.84 is outside range [64.40, 65.77]"
2025-08-22 15:28:00+00:00,TEMP-01,72.9,"Value 72.90 is outside range [64.40, 65.77]"
2025-08-22 15:29:00+00:00,TEMP-01,72.98,"Value 72.98 is outside range [64.40, 65.77]"
2025-08-22 15:30:00+00:00,TEMP-01,73.24,"Value 73.24 is outside range [64.40, 65.77]"
2025-08-22 15:31:00+00:00,TEMP-01,73.02,"Value 73.02 is outside range [64.40, 65.77]"
2025-08-22 15:32:00+00:00,TEMP-01,73.47,"Value 73.47 is outside range [64.40, 65.77]"
2025-08-22 15:33:00+00:00,TEMP-01,73.17,"Value 73.17 is outside range [64.40, 65.77]"
2025-08-22 15:34:00+00:00,TEMP-01,72.98,"Value 72.98 is outside range [64.40, 65.77]"
2025-08-22 15:35:00+00:00,TEMP-01,72.96,"Value 72.96 is outside range [64.40, 65.77]"
2025-08-22 15:36:00+00:00,TEMP-01,72.92,"Value 72.92 is outside range [64.40, 65.77]"
2025-08-22 15:37:00+00:00,TEMP-01,72.91,"Value 72.91 is outside range [64.40, 65.77]"
2025-08-22 15:38:00+00:00,TEMP-01,72.71,"Value 72.71 is outside range [64.40, 65.77]"
2025-08-22 15:39:00+00:00,TEMP-01,72.62,"Value 72.62 is outside range [64.40, 65.77]"
2025-08-22 15:40:00+00:00,TEMP-01,73.03,"Value 73.03 is outside range [64.40, 65.77]"
2025-08-22 15:41:00+00:00,TEMP-01,72.9,"Value 72.90 is outside range [64.40, 65.77]"
2025-08-22 15:42:00+00:00,TEMP-01,73.2,"Value 73.20 is outside range [64.40, 65.77]"
2025-08-22 15:43:00+00:00,TEMP-01,72.89,"Value 72.89 is outside range [64.40, 65.77]"
2025-08-22 15:44:00+00:00,TEMP-01,72.95,"Value 72.95 is outside range [64.40, 65.77]"
2025-08-22 15:45:00+00:00,TEMP-01,73.0,"Value 73.00 is outside range [64.40, 65.77]"
2025-08-22 15:46:00+00:00,TEMP-01,72.69,"Value 72.69 is outside range [64.40, 65.77]"
2025-08-22 15:47:00+00:00,TEMP-01,72.95,"Value 72.95 is outside range [64.40, 65.77]"
2025-08-22 15:48:00+00:00,TEMP-01,73.07,"Value 73.07 is outside range [64.40, 65.77]"
2025-08-22 15:49:00+00:00,TEMP-01,72.68,"Value 72.68 is outside range [64.40, 65.77]"
2025-08-22 15:50:00+00:00,TEMP-01,72.97,"Value 72.97 is outside range [64.40, 65.77]"
2025-08-22 15:51:00+00:00,TEMP-01,72.57,"Value 72.57 is outside range [64.40, 65.77]"
2025-08-22 15:52:00+00:00,TEMP-01,72.62,"Value 72.62 is outside range [64.40, 65.77]"
2025-08-22 15:53:00+00:00,TEMP-01,72.58,"Value 72.58 is outside range [64.40, 65.77]"
2025-08-22 15:54:00+00:00,TEMP-01,72.42,"Value 72.42 is outside range [64.40, 65.77]"
2025-08-22 15:55:00+00:00,TEMP-01,72.8,"Value 72.80 is outside range [64.40, 65.77]"
2025-08-22 15:56:00+00:00,TEMP-01,72.61,"Value 72.61 is outside range [64.40, 65.77]"
2025-08-22 15:57:00+00:00,TEMP-01,72.75,"Value 72.75 is outside range [64.40, 65.77]"
2025-08-22 15:58:00+00:00,TEMP-01,72.65,"Value 72.65 is outside range [64.40, 65.77]"
2025-08-22 15:59:00+00:00,TEMP-01,72.56,"Value 72.56 is outside range [64.40, 65.77]"
2025-08-22 16:00:00+00:00,TEMP-01,72.41,"Value 72.41 is outside range [64.40, 65.77]"
2025-08-22 16:01:00+00:00,TEMP-01,72.62,"Value 72.62 is outside range [64.40, 65.77]"
2025-08-22 16:02:00+00:00,TEMP-01,72.92,"Value 72.92 is outside range [64.40, 65.77]"
2025-08-22 16:03:00+00:00,TEMP-01,72.24,"Value 72.24 is outside range [64.40, 65.77]"
2025-08-22 16:04:00+00:00,TEMP-01,72.35,"Value 72.35 is outside range [64.40, 65.77]"
2025-08-22 16:05:00+00:00,TEMP-01,72.58,"Value 72.58 is outside range [64.40, 65.77]"
2025-08-22 16:06:00+00:00,TEMP-01,72.49,"Value 72.49 is outside range [64.40, 65.77]"
2025-08-22 16:07:00+00:00,TEMP-01,72.51,"Value 72.51 is outside range [64.40, 65.77]"
2025-08-22 16:08:00+00:00,TEMP-01,72.3,"Value 72.30 is outside range [64.40, 65.77]"
2025-08-22 16:09:00+00:00,TEMP-01,72.26,"Value 72.26 is outside range [64.40, 65.77]"
2025-08-22 16:10:00+00:00,TEMP-01,72.07,"Value 72.07 is outside range [64.40, 65.77]"
2025-08-22 16:11:00+00:00,TEMP-01,72.45,"Value 72.45 is outside range [64.40, 65.77]"
2025-08-22 16:12:00+00:00,TEMP-01,72.71,"Value 72.71 is outside range [64.40, 65.77]"
2025-08-22 16:13:00+00:00,TEMP-01,72.15,"Value 72.15 is outside range [64.40, 65.77]"
2025-08-22 16:14:00+00:00,TEMP-01,72.49,"Value 72.49 is outside range [64.40, 65.77]"
2025-08-22 16:15:00+00:00,TEMP-01,72.26,"Value 72.26 is outside range [64.40, 65.77]"
2025-08-22 16:16:00+00:00,TEMP-01,72.01,"Value 72.01 is outside range [64.40, 65.77]"
2025-08-22 16:17:00+00:00,TEMP-01,72.34,"Value 72.34 is outside range [64.40, 65.77]"
2025-08-22 16:18:00+00:00,TEMP-01,72.24,"Value 72.24 is outside range [64.40, 65.77]"
2025-08-22 16:19:00+00:00,TEMP-01,72.33,"Value 72.33 is outside range [64.40, 65.77]"
2025-08-22 16:20:00+00:00,TEMP-01,72.13,"Value 72.13 is outside range [64.40, 65.77]"
2025-08-22 16:21:00+00:00,TEMP-01,71.91,"Value 71.91 is outside range [64.40, 65.77]"
2025-08-22 16:22:00+00:00,TEMP-01,71.98,"Value 71.98 is outside range [64.40, 65.77]"
2025-08-22 16:23:00+00:00,TEMP-01,72.23,"Value 72.23 is outside range [64.40, 65.77]"
2025-08-22 16:24:00+00:00,TEMP-01,72.28,"Value 72.28 is outside range [64.40, 65.77]"
2025-08-22 16:25:00+00:00,TEMP-01,72.31,"Value 72.31 is outside range [64.40, 65.77]"
2025-08-22 16:26:00+00:00,TEMP-01,72.38,"Value 72.38 is outside range [64.40, 65.77]"
2025-08-22 16:27:00+00:00,TEMP-01,71.88,"Value 71.88 is outside range [64.40, 65.77]"
2025-08-22 16:28:00+00:00,TEMP-01,71.75,"Value 71.75 is outside range [64.40, 65.77]"
2025-08-22 16:29:00+00:00,TEMP-01,71.75,"Value 71.75 is outside range [64.40, 65.77]"
2025-08-22 16:30:00+00:00,TEMP-01,72.1,"Value 72.10 is outside range [64.40, 65.77]"
2025-08-22 16:31:00+00:00,TEMP-01,71.93,"Value 71.93 is outside range [64.40, 65.77]"
2025-08-22 16:32:00+00:00,TEMP-01,71.98,"Value 71.98 is outside range [64.40, 65.77]"
2025-08-22 16:33:00+00:00,TEMP-01,72.06,"Value 72.06 is outside range [64.40, 65.77]"
2025-08-22 16:34:00+00:00,TEMP-01,71.99,"Value 71.99 is outside range [64.40, 65.77]"
2025-08-22 16:35:00+00:00,TEMP-01,71.78,"Value 71.78 is outside range [64.40, 65.77]"
2025-08-22 16:36:00+00:00,TEMP-01,71.73,"Value 71.73 is outside range [64.40, 65.77]"
2025-08-22 16:37:00+00:00,TEMP-01,71.39,"Value 71.39 is outside range [64.40, 65.77]"
2025-08-22 16:38:00+00:00,TEMP-01,71.94,"Value 71.94 is outside range [64.40, 65.77]"
2025-08-22 16:39:00+00:00,TEMP-01,71.87,"Value 71.87 is outside range [64.40, 65.77]"
2025-08-22 16:40:00+00:00,TEMP-01,71.41,"Value 71.41 is outside range [64.40, 65.77]"
2025-08-22 16:41:00+00:00,TEMP-01,71.69,"Value 71.69 is outside range [64.40, 65.77]"
2025-08-22 16:42:00+00:00,TEMP-01,71.75,"Value 71.75 is outside range [64.40, 65.77]"
2025-08-22 16:43:00+00:00,TEMP-01,71.45,"Value 71.45 is outside range [64.40, 65.77]"
2025-08-22 16:44:00+00:00,TEMP-01,71.32,"Value 71.32 is outside range [64.40, 65.77]"
2025-08-22 16:45:00+00:00,TEMP-01,71.72,"Value 71.72 is outside range [64.40, 65.77]"
2025-08-22 16:46:00+00:00,TEMP-01,71.65,"Value 71.65 is outside range [64.40, 65.77]"
2025-08-22 16:47:00+00:00,TEMP-01,71.7,"Value 71.70 is outside range [64.40, 65.77]"
2025-08-22 16:48:00+00:00,TEMP-01,71.84,"Value 71.84 is outside range [64.40, 65.77]"
2025-08-22 16:49:00+00:00,TEMP-01,71.65,"Value 71.65 is outside range [64.40, 65.77]"
2025-08-22 16:50:00+00:00,TEMP-01,71.6,"Value 71.60 is outside range [64.40, 65.77]"
2025-08-22 16:51:00+00:00,TEMP-01,71.45,"Value 71.45 is outside range [64.40, 65.77]"
2025-08-22 16:52:00+00:00,TEMP-01,71.75,"Value 71.75 is outside range [64.40, 65.77]"
2025-08-22 16:53:00+00:00,TEMP-01,71.6,"Value 71.60 is outside range [64.40, 65.77]"
2025-08-22 16:54:00+00:00,TEMP-01,71.43,"Value 71.43 is outside range [64.40, 65.77]"
2025-08-22 16:55:00+00:00,TEMP-01,71.27,"Value 71.27 is outside range [64.40, 65.77]"
2025-08-22 16:56:00+00:00,TEMP-01,71.26,"Value 71.26 is outside range [64.40, 65.77]"
2025-08-22 16:57:00+00:00,TEMP-01,71.22,"Value 71.22 is outside range [64.40, 65.77]"
2025-08-22 16:58:00+00:00,TEMP-01,71.14,"Value 71.14 is outside range [64.40, 65.77]"
2025-08-22 16:59:00+00:00,TEMP-01,71.55,"Value 71.55 is outside range [64.40, 65.77]"
2025-08-22 17:00:00+00:00,TEMP-01,71.67,"Value 71.67 is outside range [64.40, 65.77]"
2025-08-22 17:01:00+00:00,TEMP-01,70.9,"Value 70.90 is outside range [64.40, 65.77]"
2025-08-22 17:02:00+00:00,TEMP-01,71.16,"Value 71.16 is outside range [64.40, 65.77]"
2025-08-22 17:03:00+00:00,TEMP-01,71.34,"Value 71.34 is outside range [64.40, 65.77]"
2025-08-22 17:04:00+00:00,TEMP-01,71.28,"Value 71.28 is outside range [64.40, 65.77]"
2025-08-22 17:05:00+00:00,TEMP-01,71.24,"Value 71.24 is outside range [64.40, 65.77]"
2025-08-22 17:06:00+00:00,TEMP-01,71.34,"Value 71.34 is outside range [64.40, 65.77]"
2025-08-22 17:07:00+00:00,TEMP-01,71.35,"Value 71.35 is outside range [64.40, 65.77]"
2025-08-22 17:08:00+00:00,TEMP-01,71.14,"Value 71.14 is outside range [64.40, 65.77]"
2025-08-22 17:09:00+00:00,TEMP-01,71.12,"Value 71.12 is outside range [64.40, 65.77]"
2025-08-22 17:10:00+00:00,TEMP-01,71.29,"Value 71.29 is outside range [64.40, 65.77]"
2025-08-22 17:11:00+00:00,TEMP-01,71.14,"Value 71.14 is outside range [64.40, 65.77]"
2025-08-22 17:12:00+00:00,TEMP-01,71.18,"Value 71.18 is outside range [64.40, 65.77]"
2025-08-22 17:13:00+00:00,TEMP-01,70.74,"Value 70.74 is outside range [64.40, 65.77]"
2025-08-22 17:14:00+00:00,TEMP-01,71.12,"Value 71.12 is outside range [64.40, 65.77]"
2025-08-22 17:15:00+00:00,TEMP-01,71.25,"Value 71.25 is outside range [64.40, 65.77]"
2025-08-22 17:16:00+00:00,TEMP-01,70.88,"Value 70.88 is outside range [64.40, 65.77]"
2025-08-22 17:17:00+00:00,TEMP-01,70.98,"Value 70.98 is outside range [64.40, 65.77]"
2025-08-22 17:18:00+00:00,TEMP-01,71.08,"Value 71.08 is outside range [64.40, 65.77]"
2025-08-22 17:19:00+00:00,TEMP-01,70.9,"Value 70.90 is outside range [64.40, 65.77]"
2025-08-22 17:20:00+00:00,TEMP-01,70.92,"Value 70.92 is outside range [64.40, 65.77]"
2025-08-22 17:21:00+00:00,TEMP-01,71.09,"Value 71.09 is outside range [64.40, 65.77]"
2025-08-22 17:22:00+00:00,TEMP-01,70.87,"Value 70.87 is outside range [64.40, 65.77]"
2025-08-22 17:23:00+00:00,TEMP-01,70.97,"Value 70.97 is outside range [64.40, 65.77]"
2025-08-22 17:24:00+00:00,TEMP-01,70.63,"Value 70.63 is outside range [64.40, 65.77]"
2025-08-22 17:25:00+00:00,TEMP-01,70.33,"Value 70.33 is outside range [64.40, 65.77]"
2025-08-22 17:26:00+00:00,TEMP-01,70.73,"Value 70.73 is outside range [64.40, 65.77]"
2025-08-22 17:27:00+00:00,TEMP-01,70.9,"Value 70.90 is outside range [64.40, 65.77]"
2025-08-22 17:28:00+00:00,TEMP-01,70.71,"Value 70.71 is outside range [64.40, 65.77]"
2025-08-22 17:29:00+00:00,TEMP-01,70.48,"Value 70.48 is outside range [64.40, 65.77]"
2025-08-22 17:30:00+00:00,TEMP-01,70.63,"Value 70.63 is outside range [64.40, 65.77]"
2025-08-22 17:31:00+00:00,TEMP-01,70.76,"Value 70.76 is outside range [64.40, 65.77]"
2025-08-22 17:32:00+00:00,TEMP-01,70.42,"Value 70.42 is outside range [64.40, 65.77]"
2025-08-22 17:33:00+00:00,TEMP-01,70.71,"Value 70.71 is outside range [64.40, 65.77]"
2025-08-22 17:34:00+00:00,TEMP-01,69.78,"Value 69.78 is outside range [64.40, 65.77]"
2025-08-22 17:35:00+00:00,TEMP-01,70.8,"Value 70.80 is outside range [64.40, 65.77]"
2025-08-22 17:36:00+00:00,TEMP-01,70.36,"Value 70.36 is outside range [64.40, 65.77]"
2025-08-22 17:37:00+00:00,TEMP-01,70.53,"Value 70.53 is outside range [64.40, 65.77]"
2025-08-22 17:38:00+00:00,TEMP-01,70.17,"Value 70.17 is outside range [64.40, 65.77]"
2025-08-22 17:39:00+00:00,TEMP-01,70.71,"Value 70.71 is outside range [64.40, 65.77]"
2025-08-22 17:40:00+00:00,TEMP-01,70.48,"Value 70.48 is outside range [64.40, 65.77]"
2025-08-22 17:41:00+00:00,TEMP-01,70.46,"Value 70.46 is outside range [64.40, 65.77]"
2025-08-22 17:42:00+00:00,TEMP-01,70.47,"Value 70.47 is outside range [64.40, 65.77]"
2025-08-22 17:43:00+00:00,TEMP-01,70.53,"Value 70.53 is outside range [64.40, 65.77]"
2025-08-22 17:44:00+00:00,TEMP-01,70.64,"Value 70.64 is outside range [64.40, 65.77]"
2025-08-22 17:45:00+00:00,TEMP-01,70.14,"Value 70.14 is outside range [64.40, 65.77]"
2025-08-22 17:46:00+00:00,TEMP-01,70.15,"Value 70.15 is outside range [64.40, 65.77]"
2025-08-22 17:47:00+00:00,TEMP-01,70.11,"Value 70.11 is outside range [64.40, 65.77]"
2025-08-22 17:48:00+00:00,TEMP-01,70.46,"Value 70.46 is outside range [64.40, 65.77]"
2025-08-22 17:49:00+00:00,TEMP-01,70.25,"Value 70.25 is outside range [64.40, 65.77]"
2025-08-22 17:50:00+00:00,TEMP-01,70.12,"Value 70.12 is outside range [64.40, 65.77]"
2025-08-22 17:51:00+00:00,TEMP-01,70.1,"Value 70.10 is outside range [64.40, 65.77]"
2025-08-22 17:52:00+00:00,TEMP-01,70.42,"Value 70.42 is outside range [64.40, 65.77]"
